"id","Provincia","week","year","cases","ADM2_PCODE_ignore","pop","ADM1_PCODE"
"PUERTO QUITO","PICHINCHA",39,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",39,2021,2,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",40,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",40,2021,2,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",40,2022,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",41,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",42,2016,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",42,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",42,2022,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",43,2019,4,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",43,2021,3,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",43,2022,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",44,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",44,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",45,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",45,2022,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",46,2014,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",46,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",46,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",47,2014,2,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",47,2017,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",47,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",47,2021,3,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",48,2015,2,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",48,2019,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",48,2021,5,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",49,2014,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",49,2015,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",49,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",49,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",50,2017,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",50,2018,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",50,2019,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",50,2020,2,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",51,2020,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",51,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",52,2021,1,"EC1709",25665,"EC17"
"PUERTO QUITO","PICHINCHA",53,2020,1,"EC1709",25665,"EC17"
"PUJILI","COTOPAXI",2,2022,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",3,2016,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",14,2015,5,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",17,2021,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",19,2020,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",19,2021,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",20,2015,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",20,2020,2,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",23,2015,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",23,2020,3,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",30,2020,1,"EC0504",82284,"EC05"
"PUJILI","COTOPAXI",38,2015,1,"EC0504",82284,"EC05"
"PUTUMAYO","SUCUMBIOS",1,2016,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",2,2020,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",2,2022,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",3,2016,5,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",4,2021,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",5,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",6,2021,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",7,2015,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",9,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",9,2023,6,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",10,2017,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",10,2020,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",10,2023,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",11,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",12,2017,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",13,2023,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",14,2021,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",14,2023,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",16,2016,5,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",16,2021,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",16,2023,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",17,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",17,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",17,2022,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",17,2023,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",19,2021,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",20,2021,11,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",20,2022,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",20,2023,4,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",21,2019,5,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",22,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",22,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",22,2023,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",23,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",23,2019,4,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",24,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",25,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",25,2019,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",26,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",26,2019,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",26,2023,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",27,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",28,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",29,2015,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",29,2019,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",29,2022,5,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",31,2016,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",32,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",32,2021,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",33,2016,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",33,2020,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",34,2016,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",34,2022,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",35,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",36,2016,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",37,2015,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",37,2016,4,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",38,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",39,2016,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",40,2016,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",41,2015,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",42,2016,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",43,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",47,2016,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",48,2021,1,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",51,2019,3,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",51,2021,2,"EC2103",13732,"EC21"
"PUTUMAYO","SUCUMBIOS",52,2015,3,"EC2103",13732,"EC21"
"PUYANGO","LOJA",5,2022,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",18,2021,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",18,2022,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",20,2015,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",23,2015,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",24,2015,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",25,2023,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",26,2023,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",29,2014,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",29,2017,1,"EC1110",17406,"EC11"
"PUYANGO","LOJA",48,2021,1,"EC1110",17406,"EC11"
"QUERO","TUNGURAHUA",2,2016,1,"EC1806",22270,"EC18"
"QUERO","TUNGURAHUA",10,2020,1,"EC1806",22270,"EC18"
"QUERO","TUNGURAHUA",20,2014,1,"EC1806",22270,"EC18"
"QUEVEDO","LOS RIOS",1,2014,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2015,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2016,24,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2017,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2020,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2021,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2022,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",1,2023,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2014,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2015,12,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2016,37,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2017,22,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2018,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2020,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2021,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",2,2022,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2014,12,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2015,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2016,14,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2017,18,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2019,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2020,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2021,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2022,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",3,2023,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2014,12,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2015,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2016,23,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2017,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2018,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2020,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",4,2021,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2014,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2015,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2016,27,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2017,9,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2020,16,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2021,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",5,2022,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2014,11,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2015,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2016,33,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2017,13,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2018,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2020,15,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2021,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2022,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",6,2023,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2014,15,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2015,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2016,23,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2017,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2018,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2020,21,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2021,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2022,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",7,2023,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2014,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2015,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2016,15,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2017,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2019,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2020,43,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2021,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2022,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",8,2023,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2014,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2015,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2016,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2017,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2018,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2020,16,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2021,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2022,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",9,2023,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2014,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2015,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2016,24,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2017,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2020,32,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2021,12,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2022,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",10,2023,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2014,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2015,13,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2016,12,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2017,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2020,46,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2021,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2022,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",11,2023,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2014,3,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2015,14,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2016,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2017,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2018,1,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2020,50,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2021,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2022,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",12,2023,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2014,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2015,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2016,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2020,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2021,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2022,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",13,2023,6,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2014,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2015,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2016,10,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2017,2,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2020,8,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2021,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2022,7,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",14,2023,4,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",15,2014,15,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",15,2015,9,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",15,2016,5,"EC1205",211855,"EC12"
"QUEVEDO","LOS RIOS",15,2017,3,"EC1205",211855,"EC12"
