"id","week","cases","year","ADM1_PCODE","pop"
13,51,95,2015,"BR13",4378216
13,52,34,2015,"BR13",4378216
13,53,56,2015,"BR13",4378216
14,1,16,2015,"BR14",633903
14,2,30,2015,"BR14",633903
14,3,26,2015,"BR14",633903
14,4,19,2015,"BR14",633903
14,5,16,2015,"BR14",633903
14,6,13,2015,"BR14",633903
14,7,6,2015,"BR14",633903
14,8,13,2015,"BR14",633903
14,9,10,2015,"BR14",633903
14,10,22,2015,"BR14",633903
14,11,17,2015,"BR14",633903
14,12,19,2015,"BR14",633903
14,13,16,2015,"BR14",633903
14,14,37,2015,"BR14",633903
14,15,18,2015,"BR14",633903
14,16,22,2015,"BR14",633903
14,17,29,2015,"BR14",633903
14,18,15,2015,"BR14",633903
14,19,28,2015,"BR14",633903
14,20,20,2015,"BR14",633903
14,21,18,2015,"BR14",633903
14,22,24,2015,"BR14",633903
14,23,47,2015,"BR14",633903
14,24,41,2015,"BR14",633903
14,25,24,2015,"BR14",633903
14,26,20,2015,"BR14",633903
14,27,27,2015,"BR14",633903
14,28,43,2015,"BR14",633903
14,29,43,2015,"BR14",633903
14,30,41,2015,"BR14",633903
14,31,42,2015,"BR14",633903
14,32,41,2015,"BR14",633903
14,33,42,2015,"BR14",633903
14,34,41,2015,"BR14",633903
14,35,39,2015,"BR14",633903
14,36,34,2015,"BR14",633903
14,37,34,2015,"BR14",633903
14,38,25,2015,"BR14",633903
14,39,9,2015,"BR14",633903
14,40,17,2015,"BR14",633903
14,41,5,2015,"BR14",633903
14,42,9,2015,"BR14",633903
14,43,4,2015,"BR14",633903
14,44,4,2015,"BR14",633903
14,45,2,2015,"BR14",633903
14,46,2,2015,"BR14",633903
14,47,4,2015,"BR14",633903
14,48,3,2015,"BR14",633903
14,49,14,2015,"BR14",633903
14,50,6,2015,"BR14",633903
14,51,3,2015,"BR14",633903
14,52,1,2015,"BR14",633903
14,53,7,2015,"BR14",633903
15,1,71,2015,"BR15",9673107
15,2,72,2015,"BR15",9673107
15,3,84,2015,"BR15",9673107
15,4,100,2015,"BR15",9673107
15,5,135,2015,"BR15",9673107
15,6,122,2015,"BR15",9673107
15,7,183,2015,"BR15",9673107
15,8,212,2015,"BR15",9673107
15,9,257,2015,"BR15",9673107
15,10,334,2015,"BR15",9673107
15,11,307,2015,"BR15",9673107
15,12,284,2015,"BR15",9673107
15,13,203,2015,"BR15",9673107
15,14,268,2015,"BR15",9673107
15,15,259,2015,"BR15",9673107
15,16,229,2015,"BR15",9673107
15,17,222,2015,"BR15",9673107
15,18,245,2015,"BR15",9673107
15,19,222,2015,"BR15",9673107
15,20,204,2015,"BR15",9673107
15,21,159,2015,"BR15",9673107
15,22,157,2015,"BR15",9673107
15,23,142,2015,"BR15",9673107
15,24,147,2015,"BR15",9673107
15,25,104,2015,"BR15",9673107
15,26,99,2015,"BR15",9673107
15,27,98,2015,"BR15",9673107
15,28,96,2015,"BR15",9673107
15,29,99,2015,"BR15",9673107
15,30,112,2015,"BR15",9673107
15,31,130,2015,"BR15",9673107
15,32,141,2015,"BR15",9673107
15,33,122,2015,"BR15",9673107
15,34,110,2015,"BR15",9673107
15,35,105,2015,"BR15",9673107
15,36,145,2015,"BR15",9673107
15,37,98,2015,"BR15",9673107
15,38,107,2015,"BR15",9673107
15,39,103,2015,"BR15",9673107
15,40,103,2015,"BR15",9673107
15,41,102,2015,"BR15",9673107
15,42,91,2015,"BR15",9673107
15,43,70,2015,"BR15",9673107
15,44,102,2015,"BR15",9673107
15,45,109,2015,"BR15",9673107
15,46,84,2015,"BR15",9673107
15,47,154,2015,"BR15",9673107
15,48,180,2015,"BR15",9673107
15,49,232,2015,"BR15",9673107
15,50,170,2015,"BR15",9673107
15,51,92,2015,"BR15",9673107
15,52,43,2015,"BR15",9673107
15,53,36,2015,"BR15",9673107
16,1,92,2015,"BR16",949195
16,2,74,2015,"BR16",949195
16,3,102,2015,"BR16",949195
16,4,114,2015,"BR16",949195
16,5,171,2015,"BR16",949195
16,6,88,2015,"BR16",949195
16,7,162,2015,"BR16",949195
16,8,140,2015,"BR16",949195
16,9,270,2015,"BR16",949195
16,10,185,2015,"BR16",949195
16,11,178,2015,"BR16",949195
16,12,106,2015,"BR16",949195
16,13,128,2015,"BR16",949195
16,14,148,2015,"BR16",949195
16,15,85,2015,"BR16",949195
16,16,74,2015,"BR16",949195
16,17,71,2015,"BR16",949195
16,18,77,2015,"BR16",949195
16,19,90,2015,"BR16",949195
16,20,52,2015,"BR16",949195
16,21,48,2015,"BR16",949195
16,22,48,2015,"BR16",949195
16,23,51,2015,"BR16",949195
16,24,38,2015,"BR16",949195
16,25,32,2015,"BR16",949195
16,26,49,2015,"BR16",949195
16,27,32,2015,"BR16",949195
16,28,31,2015,"BR16",949195
16,29,28,2015,"BR16",949195
16,30,37,2015,"BR16",949195
16,31,35,2015,"BR16",949195
16,32,33,2015,"BR16",949195
16,33,33,2015,"BR16",949195
16,34,34,2015,"BR16",949195
16,35,37,2015,"BR16",949195
16,36,35,2015,"BR16",949195
16,37,22,2015,"BR16",949195
16,38,20,2015,"BR16",949195
16,39,24,2015,"BR16",949195
16,40,32,2015,"BR16",949195
16,41,17,2015,"BR16",949195
16,42,14,2015,"BR16",949195
16,43,23,2015,"BR16",949195
16,44,24,2015,"BR16",949195
16,45,42,2015,"BR16",949195
16,46,25,2015,"BR16",949195
16,47,7,2015,"BR16",949195
16,48,22,2015,"BR16",949195
16,49,20,2015,"BR16",949195
16,50,16,2015,"BR16",949195
16,51,16,2015,"BR16",949195
16,52,20,2015,"BR16",949195
16,53,42,2015,"BR16",949195
17,1,81,2015,"BR17",1709386
17,2,69,2015,"BR17",1709386
17,3,78,2015,"BR17",1709386
17,4,93,2015,"BR17",1709386
17,5,113,2015,"BR17",1709386
17,6,164,2015,"BR17",1709386
17,7,175,2015,"BR17",1709386
17,8,199,2015,"BR17",1709386
17,9,290,2015,"BR17",1709386
17,10,301,2015,"BR17",1709386
17,11,347,2015,"BR17",1709386
17,12,385,2015,"BR17",1709386
17,13,298,2015,"BR17",1709386
17,14,334,2015,"BR17",1709386
17,15,330,2015,"BR17",1709386
17,16,279,2015,"BR17",1709386
17,17,301,2015,"BR17",1709386
17,18,312,2015,"BR17",1709386
17,19,254,2015,"BR17",1709386
17,20,293,2015,"BR17",1709386
17,21,229,2015,"BR17",1709386
17,22,165,2015,"BR17",1709386
17,23,211,2015,"BR17",1709386
17,24,190,2015,"BR17",1709386
17,25,146,2015,"BR17",1709386
17,26,118,2015,"BR17",1709386
17,27,94,2015,"BR17",1709386
17,28,95,2015,"BR17",1709386
17,29,76,2015,"BR17",1709386
17,30,84,2015,"BR17",1709386
17,31,75,2015,"BR17",1709386
17,32,73,2015,"BR17",1709386
17,33,58,2015,"BR17",1709386
17,34,42,2015,"BR17",1709386
17,35,50,2015,"BR17",1709386
17,36,21,2015,"BR17",1709386
17,37,32,2015,"BR17",1709386
17,38,46,2015,"BR17",1709386
17,39,36,2015,"BR17",1709386
17,40,36,2015,"BR17",1709386
17,41,43,2015,"BR17",1709386
17,42,53,2015,"BR17",1709386
17,43,35,2015,"BR17",1709386
17,44,61,2015,"BR17",1709386
17,45,76,2015,"BR17",1709386
17,46,102,2015,"BR17",1709386
17,47,120,2015,"BR17",1709386
17,48,200,2015,"BR17",1709386
17,49,227,2015,"BR17",1709386
17,50,209,2015,"BR17",1709386
17,51,189,2015,"BR17",1709386
17,52,107,2015,"BR17",1709386
17,53,22,2015,"BR17",1709386
21,1,68,2015,"BR21",7760948
21,2,131,2015,"BR21",7760948
21,3,184,2015,"BR21",7760948
21,4,120,2015,"BR21",7760948
21,5,101,2015,"BR21",7760948
21,6,129,2015,"BR21",7760948
21,7,171,2015,"BR21",7760948
21,8,268,2015,"BR21",7760948
21,9,390,2015,"BR21",7760948
21,10,508,2015,"BR21",7760948
21,11,571,2015,"BR21",7760948
21,12,468,2015,"BR21",7760948
21,13,504,2015,"BR21",7760948
21,14,454,2015,"BR21",7760948
21,15,428,2015,"BR21",7760948
21,16,361,2015,"BR21",7760948
21,17,293,2015,"BR21",7760948
21,18,261,2015,"BR21",7760948
21,19,218,2015,"BR21",7760948
21,20,176,2015,"BR21",7760948
21,21,153,2015,"BR21",7760948
21,22,135,2015,"BR21",7760948
21,23,125,2015,"BR21",7760948
21,24,102,2015,"BR21",7760948
21,25,61,2015,"BR21",7760948
21,26,66,2015,"BR21",7760948
21,27,59,2015,"BR21",7760948
21,28,38,2015,"BR21",7760948
21,29,55,2015,"BR21",7760948
21,30,30,2015,"BR21",7760948
21,31,47,2015,"BR21",7760948
21,32,37,2015,"BR21",7760948
21,33,41,2015,"BR21",7760948
21,34,33,2015,"BR21",7760948
21,35,29,2015,"BR21",7760948
21,36,37,2015,"BR21",7760948
21,37,35,2015,"BR21",7760948
21,38,50,2015,"BR21",7760948
21,39,35,2015,"BR21",7760948
21,40,35,2015,"BR21",7760948
21,41,32,2015,"BR21",7760948
21,42,68,2015,"BR21",7760948
21,43,48,2015,"BR21",7760948
21,44,65,2015,"BR21",7760948
21,45,41,2015,"BR21",7760948
21,46,58,2015,"BR21",7760948
21,47,85,2015,"BR21",7760948
21,48,163,2015,"BR21",7760948
21,49,150,2015,"BR21",7760948
21,50,109,2015,"BR21",7760948
21,51,54,2015,"BR21",7760948
21,52,44,2015,"BR21",7760948
21,53,58,2015,"BR21",7760948
22,1,54,2015,"BR22",3438669
22,2,36,2015,"BR22",3438669
22,3,53,2015,"BR22",3438669
22,4,58,2015,"BR22",3438669
22,5,86,2015,"BR22",3438669
22,6,89,2015,"BR22",3438669
22,7,97,2015,"BR22",3438669
22,8,156,2015,"BR22",3438669
22,9,252,2015,"BR22",3438669
22,10,298,2015,"BR22",3438669
22,11,461,2015,"BR22",3438669
22,12,604,2015,"BR22",3438669
22,13,511,2015,"BR22",3438669
22,14,554,2015,"BR22",3438669
22,15,627,2015,"BR22",3438669
22,16,497,2015,"BR22",3438669
22,17,434,2015,"BR22",3438669
22,18,418,2015,"BR22",3438669
22,19,405,2015,"BR22",3438669
22,20,391,2015,"BR22",3438669
22,21,233,2015,"BR22",3438669
22,22,196,2015,"BR22",3438669
22,23,183,2015,"BR22",3438669
22,24,135,2015,"BR22",3438669
22,25,76,2015,"BR22",3438669
22,26,75,2015,"BR22",3438669
22,27,70,2015,"BR22",3438669
22,28,39,2015,"BR22",3438669
22,29,47,2015,"BR22",3438669
22,30,39,2015,"BR22",3438669
22,31,29,2015,"BR22",3438669
22,32,49,2015,"BR22",3438669
22,33,30,2015,"BR22",3438669
22,34,27,2015,"BR22",3438669
22,35,17,2015,"BR22",3438669
22,36,30,2015,"BR22",3438669
22,37,22,2015,"BR22",3438669
22,38,14,2015,"BR22",3438669
22,39,22,2015,"BR22",3438669
22,40,22,2015,"BR22",3438669
22,41,23,2015,"BR22",3438669
22,42,19,2015,"BR22",3438669
22,43,25,2015,"BR22",3438669
22,44,10,2015,"BR22",3438669
22,45,24,2015,"BR22",3438669
22,46,21,2015,"BR22",3438669
22,47,31,2015,"BR22",3438669
22,48,36,2015,"BR22",3438669
22,49,30,2015,"BR22",3438669
22,50,26,2015,"BR22",3438669
22,51,25,2015,"BR22",3438669
22,52,14,2015,"BR22",3438669
22,53,17,2015,"BR22",3438669
23,1,352,2015,"BR23",9667803
23,2,376,2015,"BR23",9667803
23,3,456,2015,"BR23",9667803
23,4,533,2015,"BR23",9667803
23,5,656,2015,"BR23",9667803
23,6,571,2015,"BR23",9667803
23,7,631,2015,"BR23",9667803
23,8,766,2015,"BR23",9667803
23,9,1176,2015,"BR23",9667803
23,10,1493,2015,"BR23",9667803
23,11,1419,2015,"BR23",9667803
23,12,1567,2015,"BR23",9667803
23,13,1621,2015,"BR23",9667803
23,14,2269,2015,"BR23",9667803
23,15,2542,2015,"BR23",9667803
23,16,3158,2015,"BR23",9667803
23,17,3043,2015,"BR23",9667803
23,18,3698,2015,"BR23",9667803
23,19,4387,2015,"BR23",9667803
23,20,4299,2015,"BR23",9667803
23,21,3624,2015,"BR23",9667803
23,22,3245,2015,"BR23",9667803
23,23,3055,2015,"BR23",9667803
23,24,2963,2015,"BR23",9667803
23,25,2332,2015,"BR23",9667803
23,26,1885,2015,"BR23",9667803
23,27,1586,2015,"BR23",9667803
23,28,1248,2015,"BR23",9667803
23,29,1052,2015,"BR23",9667803
23,30,930,2015,"BR23",9667803
23,31,887,2015,"BR23",9667803
23,32,820,2015,"BR23",9667803
23,33,690,2015,"BR23",9667803
23,34,531,2015,"BR23",9667803
23,35,465,2015,"BR23",9667803
23,36,399,2015,"BR23",9667803
23,37,328,2015,"BR23",9667803
23,38,260,2015,"BR23",9667803
23,39,242,2015,"BR23",9667803
23,40,174,2015,"BR23",9667803
23,41,152,2015,"BR23",9667803
23,42,127,2015,"BR23",9667803
23,43,109,2015,"BR23",9667803
23,44,116,2015,"BR23",9667803
23,45,138,2015,"BR23",9667803
23,46,147,2015,"BR23",9667803
23,47,142,2015,"BR23",9667803
23,48,177,2015,"BR23",9667803
23,49,189,2015,"BR23",9667803
23,50,178,2015,"BR23",9667803
23,51,108,2015,"BR23",9667803
23,52,66,2015,"BR23",9667803
23,53,180,2015,"BR23",9667803
24,1,288,2015,"BR24",3667234
24,2,354,2015,"BR24",3667234
24,3,437,2015,"BR24",3667234
24,4,407,2015,"BR24",3667234
24,5,491,2015,"BR24",3667234
24,6,547,2015,"BR24",3667234
24,7,681,2015,"BR24",3667234
24,8,869,2015,"BR24",3667234
24,9,1128,2015,"BR24",3667234
24,10,1320,2015,"BR24",3667234
24,11,1401,2015,"BR24",3667234
24,12,1589,2015,"BR24",3667234
24,13,1370,2015,"BR24",3667234
24,14,1981,2015,"BR24",3667234
24,15,1595,2015,"BR24",3667234
24,16,1345,2015,"BR24",3667234
24,17,1068,2015,"BR24",3667234
24,18,873,2015,"BR24",3667234
24,19,725,2015,"BR24",3667234
24,20,583,2015,"BR24",3667234
24,21,440,2015,"BR24",3667234
24,22,317,2015,"BR24",3667234
24,23,251,2015,"BR24",3667234
24,24,193,2015,"BR24",3667234
24,25,142,2015,"BR24",3667234
24,26,149,2015,"BR24",3667234
24,27,108,2015,"BR24",3667234
24,28,96,2015,"BR24",3667234
24,29,91,2015,"BR24",3667234
24,30,113,2015,"BR24",3667234
24,31,80,2015,"BR24",3667234
24,32,67,2015,"BR24",3667234
24,33,64,2015,"BR24",3667234
24,34,45,2015,"BR24",3667234
24,35,40,2015,"BR24",3667234
24,36,53,2015,"BR24",3667234
24,37,46,2015,"BR24",3667234
24,38,55,2015,"BR24",3667234
24,39,48,2015,"BR24",3667234
24,40,71,2015,"BR24",3667234
24,41,46,2015,"BR24",3667234
24,42,75,2015,"BR24",3667234
24,43,51,2015,"BR24",3667234
24,44,62,2015,"BR24",3667234
24,45,64,2015,"BR24",3667234
24,46,105,2015,"BR24",3667234
24,47,99,2015,"BR24",3667234
24,48,159,2015,"BR24",3667234
24,49,184,2015,"BR24",3667234
24,50,185,2015,"BR24",3667234
24,51,174,2015,"BR24",3667234
24,52,139,2015,"BR24",3667234
24,53,94,2015,"BR24",3667234
25,1,60,2015,"BR25",4145409
25,2,46,2015,"BR25",4145409
25,3,71,2015,"BR25",4145409
25,4,93,2015,"BR25",4145409
25,5,111,2015,"BR25",4145409
25,6,122,2015,"BR25",4145409
25,7,162,2015,"BR25",4145409
25,8,267,2015,"BR25",4145409
25,9,369,2015,"BR25",4145409
25,10,526,2015,"BR25",4145409
25,11,605,2015,"BR25",4145409
25,12,665,2015,"BR25",4145409
25,13,676,2015,"BR25",4145409
25,14,910,2015,"BR25",4145409
25,15,937,2015,"BR25",4145409
25,16,1008,2015,"BR25",4145409
25,17,993,2015,"BR25",4145409
25,18,1384,2015,"BR25",4145409
25,19,1418,2015,"BR25",4145409
25,20,1435,2015,"BR25",4145409
25,21,1214,2015,"BR25",4145409
25,22,1056,2015,"BR25",4145409
25,23,731,2015,"BR25",4145409
25,24,514,2015,"BR25",4145409
25,25,469,2015,"BR25",4145409
25,26,475,2015,"BR25",4145409
25,27,480,2015,"BR25",4145409
25,28,470,2015,"BR25",4145409
25,29,382,2015,"BR25",4145409
25,30,260,2015,"BR25",4145409
25,31,233,2015,"BR25",4145409
25,32,187,2015,"BR25",4145409
25,33,170,2015,"BR25",4145409
25,34,133,2015,"BR25",4145409
25,35,104,2015,"BR25",4145409
25,36,107,2015,"BR25",4145409
25,37,98,2015,"BR25",4145409
25,38,95,2015,"BR25",4145409
25,39,55,2015,"BR25",4145409
25,40,61,2015,"BR25",4145409
25,41,45,2015,"BR25",4145409
25,42,48,2015,"BR25",4145409
25,43,50,2015,"BR25",4145409
25,44,70,2015,"BR25",4145409
25,45,76,2015,"BR25",4145409
25,46,152,2015,"BR25",4145409
25,47,236,2015,"BR25",4145409
25,48,474,2015,"BR25",4145409
25,49,834,2015,"BR25",4145409
25,50,746,2015,"BR25",4145409
25,51,818,2015,"BR25",4145409
25,52,771,2015,"BR25",4145409
25,53,26,2015,"BR25",4145409
26,1,439,2015,"BR26",9841736
26,2,544,2015,"BR26",9841736
26,3,614,2015,"BR26",9841736
26,4,672,2015,"BR26",9841736
26,5,836,2015,"BR26",9841736
26,6,796,2015,"BR26",9841736
26,7,1107,2015,"BR26",9841736
26,8,1546,2015,"BR26",9841736
26,9,2605,2015,"BR26",9841736
26,10,3321,2015,"BR26",9841736
26,11,4126,2015,"BR26",9841736
26,12,4379,2015,"BR26",9841736
26,13,4680,2015,"BR26",9841736
26,14,5279,2015,"BR26",9841736
26,15,5536,2015,"BR26",9841736
26,16,5582,2015,"BR26",9841736
26,17,4798,2015,"BR26",9841736
26,18,4578,2015,"BR26",9841736
26,19,3566,2015,"BR26",9841736
26,20,2967,2015,"BR26",9841736
26,21,2160,2015,"BR26",9841736
26,22,1843,2015,"BR26",9841736
26,23,1721,2015,"BR26",9841736
26,24,1297,2015,"BR26",9841736
26,25,930,2015,"BR26",9841736
26,26,768,2015,"BR26",9841736
26,27,730,2015,"BR26",9841736
26,28,613,2015,"BR26",9841736
26,29,518,2015,"BR26",9841736
26,30,461,2015,"BR26",9841736
26,31,511,2015,"BR26",9841736
26,32,583,2015,"BR26",9841736
26,33,521,2015,"BR26",9841736
26,34,528,2015,"BR26",9841736
26,35,912,2015,"BR26",9841736
26,36,849,2015,"BR26",9841736
26,37,907,2015,"BR26",9841736
26,38,747,2015,"BR26",9841736
26,39,1030,2015,"BR26",9841736
26,40,1027,2015,"BR26",9841736
26,41,991,2015,"BR26",9841736
26,42,1266,2015,"BR26",9841736
26,43,1739,2015,"BR26",9841736
26,44,2963,2015,"BR26",9841736
26,45,3597,2015,"BR26",9841736
26,46,4196,2015,"BR26",9841736
26,47,3538,2015,"BR26",9841736
26,48,4588,2015,"BR26",9841736
26,49,4462,2015,"BR26",9841736
26,50,3951,2015,"BR26",9841736
26,51,2421,2015,"BR26",9841736
26,52,1188,2015,"BR26",9841736
26,53,220,2015,"BR26",9841736
27,1,149,2015,"BR27",3469329
27,2,190,2015,"BR27",3469329
27,3,222,2015,"BR27",3469329
27,4,274,2015,"BR27",3469329
27,5,335,2015,"BR27",3469329
27,6,247,2015,"BR27",3469329
27,7,260,2015,"BR27",3469329
27,8,229,2015,"BR27",3469329
27,9,303,2015,"BR27",3469329
27,10,361,2015,"BR27",3469329
27,11,447,2015,"BR27",3469329
27,12,425,2015,"BR27",3469329
27,13,414,2015,"BR27",3469329
27,14,529,2015,"BR27",3469329
27,15,713,2015,"BR27",3469329
27,16,685,2015,"BR27",3469329
27,17,700,2015,"BR27",3469329
27,18,885,2015,"BR27",3469329
27,19,857,2015,"BR27",3469329
27,20,830,2015,"BR27",3469329
27,21,780,2015,"BR27",3469329
27,22,675,2015,"BR27",3469329
27,23,717,2015,"BR27",3469329
27,24,704,2015,"BR27",3469329
27,25,673,2015,"BR27",3469329
27,26,639,2015,"BR27",3469329
27,27,611,2015,"BR27",3469329
27,28,568,2015,"BR27",3469329
27,29,502,2015,"BR27",3469329
27,30,433,2015,"BR27",3469329
27,31,354,2015,"BR27",3469329
27,32,329,2015,"BR27",3469329
27,33,346,2015,"BR27",3469329
27,34,323,2015,"BR27",3469329
27,35,407,2015,"BR27",3469329
27,36,369,2015,"BR27",3469329
27,37,352,2015,"BR27",3469329
27,38,395,2015,"BR27",3469329
27,39,444,2015,"BR27",3469329
27,40,447,2015,"BR27",3469329
27,41,510,2015,"BR27",3469329
27,42,687,2015,"BR27",3469329
27,43,691,2015,"BR27",3469329
27,44,753,2015,"BR27",3469329
27,45,1194,2015,"BR27",3469329
27,46,1279,2015,"BR27",3469329
27,47,818,2015,"BR27",3469329
27,48,692,2015,"BR27",3469329
27,49,543,2015,"BR27",3469329
27,50,412,2015,"BR27",3469329
27,51,324,2015,"BR27",3469329
27,52,322,2015,"BR27",3469329
27,53,55,2015,"BR27",3469329
28,1,68,2015,"BR28",2410544
28,2,68,2015,"BR28",2410544
28,3,74,2015,"BR28",2410544
28,4,68,2015,"BR28",2410544
28,5,71,2015,"BR28",2410544
28,6,95,2015,"BR28",2410544
28,7,111,2015,"BR28",2410544
28,8,134,2015,"BR28",2410544
28,9,168,2015,"BR28",2410544
28,10,192,2015,"BR28",2410544
28,11,279,2015,"BR28",2410544
28,12,221,2015,"BR28",2410544
28,13,185,2015,"BR28",2410544
28,14,282,2015,"BR28",2410544
28,15,247,2015,"BR28",2410544
28,16,182,2015,"BR28",2410544
28,17,112,2015,"BR28",2410544
28,18,146,2015,"BR28",2410544
28,19,110,2015,"BR28",2410544
28,20,79,2015,"BR28",2410544
28,21,86,2015,"BR28",2410544
28,22,48,2015,"BR28",2410544
28,23,34,2015,"BR28",2410544
28,24,33,2015,"BR28",2410544
28,25,23,2015,"BR28",2410544
28,26,32,2015,"BR28",2410544
28,27,35,2015,"BR28",2410544
28,28,23,2015,"BR28",2410544
28,29,32,2015,"BR28",2410544
28,30,28,2015,"BR28",2410544
28,31,31,2015,"BR28",2410544
28,32,171,2015,"BR28",2410544
28,33,206,2015,"BR28",2410544
28,34,179,2015,"BR28",2410544
28,35,174,2015,"BR28",2410544
28,36,310,2015,"BR28",2410544
28,37,350,2015,"BR28",2410544
28,38,431,2015,"BR28",2410544
28,39,302,2015,"BR28",2410544
28,40,262,2015,"BR28",2410544
28,41,222,2015,"BR28",2410544
28,42,260,2015,"BR28",2410544
28,43,228,2015,"BR28",2410544
28,44,300,2015,"BR28",2410544
28,45,487,2015,"BR28",2410544
28,46,432,2015,"BR28",2410544
28,47,592,2015,"BR28",2410544
28,48,436,2015,"BR28",2410544
28,49,288,2015,"BR28",2410544
28,50,150,2015,"BR28",2410544
28,51,66,2015,"BR28",2410544
28,52,65,2015,"BR28",2410544
28,53,54,2015,"BR28",2410544
29,1,180,2015,"BR29",15276112
29,2,160,2015,"BR29",15276112
29,3,273,2015,"BR29",15276112
29,4,363,2015,"BR29",15276112
29,5,492,2015,"BR29",15276112
29,6,517,2015,"BR29",15276112
29,7,703,2015,"BR29",15276112
29,8,1156,2015,"BR29",15276112
29,9,1446,2015,"BR29",15276112
29,10,1801,2015,"BR29",15276112
29,11,2499,2015,"BR29",15276112
29,12,3122,2015,"BR29",15276112
29,13,2681,2015,"BR29",15276112
29,14,2624,2015,"BR29",15276112
29,15,2452,2015,"BR29",15276112
29,16,2108,2015,"BR29",15276112
29,17,1936,2015,"BR29",15276112
29,18,2325,2015,"BR29",15276112
29,19,2043,2015,"BR29",15276112
29,20,1744,2015,"BR29",15276112
29,21,1772,2015,"BR29",15276112
29,22,1437,2015,"BR29",15276112
29,23,1273,2015,"BR29",15276112
29,24,1140,2015,"BR29",15276112
29,25,834,2015,"BR29",15276112
29,26,943,2015,"BR29",15276112
29,27,1114,2015,"BR29",15276112
29,28,1179,2015,"BR29",15276112
29,29,1000,2015,"BR29",15276112
29,30,971,2015,"BR29",15276112
29,31,815,2015,"BR29",15276112
29,32,702,2015,"BR29",15276112
29,33,587,2015,"BR29",15276112
29,34,541,2015,"BR29",15276112
29,35,552,2015,"BR29",15276112
29,36,575,2015,"BR29",15276112
29,37,523,2015,"BR29",15276112
29,38,448,2015,"BR29",15276112
29,39,445,2015,"BR29",15276112
29,40,404,2015,"BR29",15276112
29,41,387,2015,"BR29",15276112
29,42,357,2015,"BR29",15276112
29,43,352,2015,"BR29",15276112
29,44,460,2015,"BR29",15276112
29,45,562,2015,"BR29",15276112
29,46,545,2015,"BR29",15276112
29,47,719,2015,"BR29",15276112
29,48,1031,2015,"BR29",15276112
29,49,1225,2015,"BR29",15276112
29,50,1018,2015,"BR29",15276112
29,51,651,2015,"BR29",15276112
29,52,329,2015,"BR29",15276112
29,53,76,2015,"BR29",15276112
31,1,655,2015,"BR31",21632151
31,2,1053,2015,"BR31",21632151
31,3,1327,2015,"BR31",21632151
31,4,1521,2015,"BR31",21632151
31,5,2039,2015,"BR31",21632151
31,6,1948,2015,"BR31",21632151
31,7,2343,2015,"BR31",21632151
31,8,3059,2015,"BR31",21632151
31,9,4454,2015,"BR31",21632151
31,10,5746,2015,"BR31",21632151
31,11,6977,2015,"BR31",21632151
31,12,7405,2015,"BR31",21632151
31,13,9419,2015,"BR31",21632151
31,14,13199,2015,"BR31",21632151
31,15,13699,2015,"BR31",21632151
31,16,15596,2015,"BR31",21632151
31,17,17596,2015,"BR31",21632151
31,18,15866,2015,"BR31",21632151
31,19,13398,2015,"BR31",21632151
31,20,9872,2015,"BR31",21632151
31,21,6671,2015,"BR31",21632151
31,22,4875,2015,"BR31",21632151
31,23,4395,2015,"BR31",21632151
31,24,3296,2015,"BR31",21632151
31,25,2086,2015,"BR31",21632151
31,26,1304,2015,"BR31",21632151
31,27,1038,2015,"BR31",21632151
31,28,736,2015,"BR31",21632151
31,29,634,2015,"BR31",21632151
31,30,454,2015,"BR31",21632151
31,31,368,2015,"BR31",21632151
31,32,315,2015,"BR31",21632151
31,33,281,2015,"BR31",21632151
31,34,224,2015,"BR31",21632151
31,35,225,2015,"BR31",21632151
31,36,207,2015,"BR31",21632151
31,37,289,2015,"BR31",21632151
31,38,265,2015,"BR31",21632151
31,39,263,2015,"BR31",21632151
31,40,287,2015,"BR31",21632151
31,41,296,2015,"BR31",21632151
31,42,356,2015,"BR31",21632151
31,43,395,2015,"BR31",21632151
31,44,525,2015,"BR31",21632151
31,45,704,2015,"BR31",21632151
31,46,1013,2015,"BR31",21632151
31,47,1327,2015,"BR31",21632151
31,48,1802,2015,"BR31",21632151
31,49,2533,2015,"BR31",21632151
31,50,2980,2015,"BR31",21632151
31,51,3310,2015,"BR31",21632151
31,52,2557,2015,"BR31",21632151
31,53,257,2015,"BR31",21632151
32,1,236,2015,"BR32",4002271
32,2,250,2015,"BR32",4002271
32,3,203,2015,"BR32",4002271
32,4,179,2015,"BR32",4002271
32,5,201,2015,"BR32",4002271
32,6,126,2015,"BR32",4002271
32,7,158,2015,"BR32",4002271
32,8,162,2015,"BR32",4002271
32,9,206,2015,"BR32",4002271
32,10,293,2015,"BR32",4002271
32,11,326,2015,"BR32",4002271
32,12,370,2015,"BR32",4002271
32,13,352,2015,"BR32",4002271
32,14,451,2015,"BR32",4002271
32,15,574,2015,"BR32",4002271
32,16,705,2015,"BR32",4002271
32,17,874,2015,"BR32",4002271
32,18,984,2015,"BR32",4002271
32,19,1020,2015,"BR32",4002271
32,20,919,2015,"BR32",4002271
32,21,935,2015,"BR32",4002271
32,22,813,2015,"BR32",4002271
32,23,961,2015,"BR32",4002271
32,24,861,2015,"BR32",4002271
32,25,682,2015,"BR32",4002271
32,26,758,2015,"BR32",4002271
32,27,725,2015,"BR32",4002271
32,28,604,2015,"BR32",4002271
32,29,624,2015,"BR32",4002271
32,30,635,2015,"BR32",4002271
