"cases","week","year","id","country","pop"
22,29,2015,"MX26","MEX",3304231.88899688
22,30,2015,"MX26","MEX",3304231.88899688
17,31,2015,"MX26","MEX",3304231.88899688
23,32,2015,"MX26","MEX",3304231.88899688
5,33,2015,"MX26","MEX",3304231.88899688
27,34,2015,"MX26","MEX",3304231.88899688
41,35,2015,"MX26","MEX",3304231.88899688
30,36,2015,"MX26","MEX",3304231.88899688
1,37,2015,"MX26","MEX",3304231.88899688
56,38,2015,"MX26","MEX",3304231.88899688
103,39,2015,"MX26","MEX",3304231.88899688
121,40,2015,"MX26","MEX",3304231.88899688
171,41,2015,"MX26","MEX",3304231.88899688
182,42,2015,"MX26","MEX",3304231.88899688
193,43,2015,"MX26","MEX",3304231.88899688
239,44,2015,"MX26","MEX",3304231.88899688
216,45,2015,"MX26","MEX",3304231.88899688
178,46,2015,"MX26","MEX",3304231.88899688
39,47,2015,"MX26","MEX",3304231.88899688
9,48,2015,"MX26","MEX",3304231.88899688
342,49,2015,"MX26","MEX",3304231.88899688
115,50,2015,"MX26","MEX",3304231.88899688
44,51,2015,"MX26","MEX",3304231.88899688
16,52,2015,"MX26","MEX",3304231.88899688
0,1,2016,"MX26","MEX",3304231.88899688
4,10,2016,"MX26","MEX",3304231.88899688
2,11,2016,"MX26","MEX",3304231.88899688
0,12,2016,"MX26","MEX",3304231.88899688
4,13,2016,"MX26","MEX",3304231.88899688
3,14,2016,"MX26","MEX",3304231.88899688
2,15,2016,"MX26","MEX",3304231.88899688
2,16,2016,"MX26","MEX",3304231.88899688
3,17,2016,"MX26","MEX",3304231.88899688
3,18,2016,"MX26","MEX",3304231.88899688
2,19,2016,"MX26","MEX",3304231.88899688
3,2,2016,"MX26","MEX",3304231.88899688
0,20,2016,"MX26","MEX",3304231.88899688
1,21,2016,"MX26","MEX",3304231.88899688
1,22,2016,"MX26","MEX",3304231.88899688
5,23,2016,"MX26","MEX",3304231.88899688
0,24,2016,"MX26","MEX",3304231.88899688
2,25,2016,"MX26","MEX",3304231.88899688
1,26,2016,"MX26","MEX",3304231.88899688
1,27,2016,"MX26","MEX",3304231.88899688
1,28,2016,"MX26","MEX",3304231.88899688
2,29,2016,"MX26","MEX",3304231.88899688
0,30,2016,"MX26","MEX",3304231.88899688
0,31,2016,"MX26","MEX",3304231.88899688
5,32,2016,"MX26","MEX",3304231.88899688
2,33,2016,"MX26","MEX",3304231.88899688
2,34,2016,"MX26","MEX",3304231.88899688
1,35,2016,"MX26","MEX",3304231.88899688
1,36,2016,"MX26","MEX",3304231.88899688
2,37,2016,"MX26","MEX",3304231.88899688
5,38,2016,"MX26","MEX",3304231.88899688
1,39,2016,"MX26","MEX",3304231.88899688
8,3,2016,"MX26","MEX",3304231.88899688
4,4,2016,"MX26","MEX",3304231.88899688
3,40,2016,"MX26","MEX",3304231.88899688
4,41,2016,"MX26","MEX",3304231.88899688
7,42,2016,"MX26","MEX",3304231.88899688
5,43,2016,"MX26","MEX",3304231.88899688
14,44,2016,"MX26","MEX",3304231.88899688
8,45,2016,"MX26","MEX",3304231.88899688
8,46,2016,"MX26","MEX",3304231.88899688
5,47,2016,"MX26","MEX",3304231.88899688
6,48,2016,"MX26","MEX",3304231.88899688
4,49,2016,"MX26","MEX",3304231.88899688
6,5,2016,"MX26","MEX",3304231.88899688
1,50,2016,"MX26","MEX",3304231.88899688
0,51,2016,"MX26","MEX",3304231.88899688
1,52,2016,"MX26","MEX",3304231.88899688
7,6,2016,"MX26","MEX",3304231.88899688
7,7,2016,"MX26","MEX",3304231.88899688
6,9,2016,"MX26","MEX",3304231.88899688
5,8,2016,"MX26","MEX",3304231.88899688
0,1,2017,"MX26","MEX",3304231.88899688
0,2,2017,"MX26","MEX",3304231.88899688
0,3,2017,"MX26","MEX",3304231.88899688
2,4,2017,"MX26","MEX",3304231.88899688
1,5,2017,"MX26","MEX",3304231.88899688
1,6,2017,"MX26","MEX",3304231.88899688
0,7,2017,"MX26","MEX",3304231.88899688
1,8,2017,"MX26","MEX",3304231.88899688
0,9,2017,"MX26","MEX",3304231.88899688
1,10,2017,"MX26","MEX",3304231.88899688
1,11,2017,"MX26","MEX",3304231.88899688
0,12,2017,"MX26","MEX",3304231.88899688
1,13,2017,"MX26","MEX",3304231.88899688
4,14,2017,"MX26","MEX",3304231.88899688
1,15,2017,"MX26","MEX",3304231.88899688
5,16,2017,"MX26","MEX",3304231.88899688
2,17,2017,"MX26","MEX",3304231.88899688
1,18,2017,"MX26","MEX",3304231.88899688
0,19,2017,"MX26","MEX",3304231.88899688
2,20,2017,"MX26","MEX",3304231.88899688
3,21,2017,"MX26","MEX",3304231.88899688
1,22,2017,"MX26","MEX",3304231.88899688
0,23,2017,"MX26","MEX",3304231.88899688
3,24,2017,"MX26","MEX",3304231.88899688
3,25,2017,"MX26","MEX",3304231.88899688
3,26,2017,"MX26","MEX",3304231.88899688
1,27,2017,"MX26","MEX",3304231.88899688
2,28,2017,"MX26","MEX",3304231.88899688
2,29,2017,"MX26","MEX",3304231.88899688
2,30,2017,"MX26","MEX",3304231.88899688
2,31,2017,"MX26","MEX",3304231.88899688
2,32,2017,"MX26","MEX",3304231.88899688
0,33,2017,"MX26","MEX",3304231.88899688
6,34,2017,"MX26","MEX",3304231.88899688
7,35,2017,"MX26","MEX",3304231.88899688
1,36,2017,"MX26","MEX",3304231.88899688
5,37,2017,"MX26","MEX",3304231.88899688
4,38,2017,"MX26","MEX",3304231.88899688
6,39,2017,"MX26","MEX",3304231.88899688
26,40,2017,"MX26","MEX",3304231.88899688
21,41,2017,"MX26","MEX",3304231.88899688
3,42,2017,"MX26","MEX",3304231.88899688
13,43,2017,"MX26","MEX",3304231.88899688
1,44,2017,"MX26","MEX",3304231.88899688
3,45,2017,"MX26","MEX",3304231.88899688
2,46,2017,"MX26","MEX",3304231.88899688
0,47,2017,"MX26","MEX",3304231.88899688
0,48,2017,"MX26","MEX",3304231.88899688
0,49,2017,"MX26","MEX",3304231.88899688
0,50,2017,"MX26","MEX",3304231.88899688
0,51,2017,"MX26","MEX",3304231.88899688
0,52,2017,"MX26","MEX",3304231.88899688
0,1,2018,"MX26","MEX",3304231.88899688
0,2,2018,"MX26","MEX",3304231.88899688
0,3,2018,"MX26","MEX",3304231.88899688
0,4,2018,"MX26","MEX",3304231.88899688
0,5,2018,"MX26","MEX",3304231.88899688
0,6,2018,"MX26","MEX",3304231.88899688
0,7,2018,"MX26","MEX",3304231.88899688
0,8,2018,"MX26","MEX",3304231.88899688
0,9,2018,"MX26","MEX",3304231.88899688
0,10,2018,"MX26","MEX",3304231.88899688
0,11,2018,"MX26","MEX",3304231.88899688
0,12,2018,"MX26","MEX",3304231.88899688
0,13,2018,"MX26","MEX",3304231.88899688
0,14,2018,"MX26","MEX",3304231.88899688
0,15,2018,"MX26","MEX",3304231.88899688
0,16,2018,"MX26","MEX",3304231.88899688
0,17,2018,"MX26","MEX",3304231.88899688
0,18,2018,"MX26","MEX",3304231.88899688
0,19,2018,"MX26","MEX",3304231.88899688
0,20,2018,"MX26","MEX",3304231.88899688
0,21,2018,"MX26","MEX",3304231.88899688
0,22,2018,"MX26","MEX",3304231.88899688
0,23,2018,"MX26","MEX",3304231.88899688
0,24,2018,"MX26","MEX",3304231.88899688
0,25,2018,"MX26","MEX",3304231.88899688
0,26,2018,"MX26","MEX",3304231.88899688
0,27,2018,"MX26","MEX",3304231.88899688
0,28,2018,"MX26","MEX",3304231.88899688
0,29,2018,"MX26","MEX",3304231.88899688
0,30,2018,"MX26","MEX",3304231.88899688
0,31,2018,"MX26","MEX",3304231.88899688
0,32,2018,"MX26","MEX",3304231.88899688
0,33,2018,"MX26","MEX",3304231.88899688
0,34,2018,"MX26","MEX",3304231.88899688
0,35,2018,"MX26","MEX",3304231.88899688
0,36,2018,"MX26","MEX",3304231.88899688
0,37,2018,"MX26","MEX",3304231.88899688
1,38,2018,"MX26","MEX",3304231.88899688
0,39,2018,"MX26","MEX",3304231.88899688
3,40,2018,"MX26","MEX",3304231.88899688
0,41,2018,"MX26","MEX",3304231.88899688
7,42,2018,"MX26","MEX",3304231.88899688
2,43,2018,"MX26","MEX",3304231.88899688
0,44,2018,"MX26","MEX",3304231.88899688
5,45,2018,"MX26","MEX",3304231.88899688
0,46,2018,"MX26","MEX",3304231.88899688
2,47,2018,"MX26","MEX",3304231.88899688
2,48,2018,"MX26","MEX",3304231.88899688
0,49,2018,"MX26","MEX",3304231.88899688
2,50,2018,"MX26","MEX",3304231.88899688
1,51,2018,"MX26","MEX",3304231.88899688
0,52,2018,"MX26","MEX",3304231.88899688
0,1,2019,"MX26","MEX",3304231.88899688
0,2,2019,"MX26","MEX",3304231.88899688
0,3,2019,"MX26","MEX",3304231.88899688
0,4,2019,"MX26","MEX",3304231.88899688
0,5,2019,"MX26","MEX",3304231.88899688
0,6,2019,"MX26","MEX",3304231.88899688
0,7,2019,"MX26","MEX",3304231.88899688
0,8,2019,"MX26","MEX",3304231.88899688
0,9,2019,"MX26","MEX",3304231.88899688
0,10,2019,"MX26","MEX",3304231.88899688
0,11,2019,"MX26","MEX",3304231.88899688
0,12,2019,"MX26","MEX",3304231.88899688
0,13,2019,"MX26","MEX",3304231.88899688
0,14,2019,"MX26","MEX",3304231.88899688
0,15,2019,"MX26","MEX",3304231.88899688
0,16,2019,"MX26","MEX",3304231.88899688
0,17,2019,"MX26","MEX",3304231.88899688
0,18,2019,"MX26","MEX",3304231.88899688
0,19,2019,"MX26","MEX",3304231.88899688
0,20,2019,"MX26","MEX",3304231.88899688
0,21,2019,"MX26","MEX",3304231.88899688
0,22,2019,"MX26","MEX",3304231.88899688
0,23,2019,"MX26","MEX",3304231.88899688
0,24,2019,"MX26","MEX",3304231.88899688
0,25,2019,"MX26","MEX",3304231.88899688
0,26,2019,"MX26","MEX",3304231.88899688
0,27,2019,"MX26","MEX",3304231.88899688
0,28,2019,"MX26","MEX",3304231.88899688
0,29,2019,"MX26","MEX",3304231.88899688
0,30,2019,"MX26","MEX",3304231.88899688
0,31,2019,"MX26","MEX",3304231.88899688
2,32,2019,"MX26","MEX",3304231.88899688
3,33,2019,"MX26","MEX",3304231.88899688
7,34,2019,"MX26","MEX",3304231.88899688
4,35,2019,"MX26","MEX",3304231.88899688
2,36,2019,"MX26","MEX",3304231.88899688
7,37,2019,"MX26","MEX",3304231.88899688
2,38,2019,"MX26","MEX",3304231.88899688
12,39,2019,"MX26","MEX",3304231.88899688
17,40,2019,"MX26","MEX",3304231.88899688
31,41,2019,"MX26","MEX",3304231.88899688
39,42,2019,"MX26","MEX",3304231.88899688
34,43,2019,"MX26","MEX",3304231.88899688
39,44,2019,"MX26","MEX",3304231.88899688
45,45,2019,"MX26","MEX",3304231.88899688
22,46,2019,"MX26","MEX",3304231.88899688
30,47,2019,"MX26","MEX",3304231.88899688
17,48,2019,"MX26","MEX",3304231.88899688
22,49,2019,"MX26","MEX",3304231.88899688
7,50,2019,"MX26","MEX",3304231.88899688
11,51,2019,"MX26","MEX",3304231.88899688
1,52,2019,"MX26","MEX",3304231.88899688
0,1,2020,"MX26","MEX",3304231.88899688
0,2,2020,"MX26","MEX",3304231.88899688
1,3,2020,"MX26","MEX",3304231.88899688
0,4,2020,"MX26","MEX",3304231.88899688
1,5,2020,"MX26","MEX",3304231.88899688
0,6,2020,"MX26","MEX",3304231.88899688
0,7,2020,"MX26","MEX",3304231.88899688
1,8,2020,"MX26","MEX",3304231.88899688
0,9,2020,"MX26","MEX",3304231.88899688
0,10,2020,"MX26","MEX",3304231.88899688
0,11,2020,"MX26","MEX",3304231.88899688
0,12,2020,"MX26","MEX",3304231.88899688
0,13,2020,"MX26","MEX",3304231.88899688
0,14,2020,"MX26","MEX",3304231.88899688
0,15,2020,"MX26","MEX",3304231.88899688
0,16,2020,"MX26","MEX",3304231.88899688
0,17,2020,"MX26","MEX",3304231.88899688
0,18,2020,"MX26","MEX",3304231.88899688
0,19,2020,"MX26","MEX",3304231.88899688
0,20,2020,"MX26","MEX",3304231.88899688
0,21,2020,"MX26","MEX",3304231.88899688
0,22,2020,"MX26","MEX",3304231.88899688
0,23,2020,"MX26","MEX",3304231.88899688
0,24,2020,"MX26","MEX",3304231.88899688
0,25,2020,"MX26","MEX",3304231.88899688
0,26,2020,"MX26","MEX",3304231.88899688
0,27,2020,"MX26","MEX",3304231.88899688
0,28,2020,"MX26","MEX",3304231.88899688
0,29,2020,"MX26","MEX",3304231.88899688
0,30,2020,"MX26","MEX",3304231.88899688
0,31,2020,"MX26","MEX",3304231.88899688
0,32,2020,"MX26","MEX",3304231.88899688
0,33,2020,"MX26","MEX",3304231.88899688
0,34,2020,"MX26","MEX",3304231.88899688
0,35,2020,"MX26","MEX",3304231.88899688
0,36,2020,"MX26","MEX",3304231.88899688
0,37,2020,"MX26","MEX",3304231.88899688
0,38,2020,"MX26","MEX",3304231.88899688
0,39,2020,"MX26","MEX",3304231.88899688
0,40,2020,"MX26","MEX",3304231.88899688
0,41,2020,"MX26","MEX",3304231.88899688
0,42,2020,"MX26","MEX",3304231.88899688
1,43,2020,"MX26","MEX",3304231.88899688
1,44,2020,"MX26","MEX",3304231.88899688
1,45,2020,"MX26","MEX",3304231.88899688
0,46,2020,"MX26","MEX",3304231.88899688
0,47,2020,"MX26","MEX",3304231.88899688
0,48,2020,"MX26","MEX",3304231.88899688
0,49,2020,"MX26","MEX",3304231.88899688
0,50,2020,"MX26","MEX",3304231.88899688
0,51,2020,"MX26","MEX",3304231.88899688
0,52,2020,"MX26","MEX",3304231.88899688
0,53,2020,"MX26","MEX",3304231.88899688
0,1,2003,"MX27","MEX",2839456.43464366
3,10,2003,"MX27","MEX",2839456.43464366
1,11,2003,"MX27","MEX",2839456.43464366
0,12,2003,"MX27","MEX",2839456.43464366
0,13,2003,"MX27","MEX",2839456.43464366
0,14,2003,"MX27","MEX",2839456.43464366
0,15,2003,"MX27","MEX",2839456.43464366
0,16,2003,"MX27","MEX",2839456.43464366
0,17,2003,"MX27","MEX",2839456.43464366
0,18,2003,"MX27","MEX",2839456.43464366
0,19,2003,"MX27","MEX",2839456.43464366
0,2,2003,"MX27","MEX",2839456.43464366
0,20,2003,"MX27","MEX",2839456.43464366
0,21,2003,"MX27","MEX",2839456.43464366
1,22,2003,"MX27","MEX",2839456.43464366
0,23,2003,"MX27","MEX",2839456.43464366
0,24,2003,"MX27","MEX",2839456.43464366
0,25,2003,"MX27","MEX",2839456.43464366
0,26,2003,"MX27","MEX",2839456.43464366
0,27,2003,"MX27","MEX",2839456.43464366
0,28,2003,"MX27","MEX",2839456.43464366
0,29,2003,"MX27","MEX",2839456.43464366
0,3,2003,"MX27","MEX",2839456.43464366
3,30,2003,"MX27","MEX",2839456.43464366
2,31,2003,"MX27","MEX",2839456.43464366
3,32,2003,"MX27","MEX",2839456.43464366
4,33,2003,"MX27","MEX",2839456.43464366
4,34,2003,"MX27","MEX",2839456.43464366
6,35,2003,"MX27","MEX",2839456.43464366
4,36,2003,"MX27","MEX",2839456.43464366
1,37,2003,"MX27","MEX",2839456.43464366
3,38,2003,"MX27","MEX",2839456.43464366
12,39,2003,"MX27","MEX",2839456.43464366
0,4,2003,"MX27","MEX",2839456.43464366
13,40,2003,"MX27","MEX",2839456.43464366
2,41,2003,"MX27","MEX",2839456.43464366
6,42,2003,"MX27","MEX",2839456.43464366
14,43,2003,"MX27","MEX",2839456.43464366
6,44,2003,"MX27","MEX",2839456.43464366
5,45,2003,"MX27","MEX",2839456.43464366
1,46,2003,"MX27","MEX",2839456.43464366
0,47,2003,"MX27","MEX",2839456.43464366
0,48,2003,"MX27","MEX",2839456.43464366
0,49,2003,"MX27","MEX",2839456.43464366
0,5,2003,"MX27","MEX",2839456.43464366
0,50,2003,"MX27","MEX",2839456.43464366
0,51,2003,"MX27","MEX",2839456.43464366
0,52,2003,"MX27","MEX",2839456.43464366
0,53,2003,"MX27","MEX",2839456.43464366
0,6,2003,"MX27","MEX",2839456.43464366
0,7,2003,"MX27","MEX",2839456.43464366
0,8,2003,"MX27","MEX",2839456.43464366
0,9,2003,"MX27","MEX",2839456.43464366
0,1,2004,"MX27","MEX",2839456.43464366
0,5,2004,"MX27","MEX",2839456.43464366
0,4,2004,"MX27","MEX",2839456.43464366
0,3,2004,"MX27","MEX",2839456.43464366
0,2,2004,"MX27","MEX",2839456.43464366
2,12,2004,"MX27","MEX",2839456.43464366
2,11,2004,"MX27","MEX",2839456.43464366
0,10,2004,"MX27","MEX",2839456.43464366
0,9,2004,"MX27","MEX",2839456.43464366
0,8,2004,"MX27","MEX",2839456.43464366
0,7,2004,"MX27","MEX",2839456.43464366
0,6,2004,"MX27","MEX",2839456.43464366
0,18,2004,"MX27","MEX",2839456.43464366
0,17,2004,"MX27","MEX",2839456.43464366
0,15,2004,"MX27","MEX",2839456.43464366
0,14,2004,"MX27","MEX",2839456.43464366
0,13,2004,"MX27","MEX",2839456.43464366
0,28,2004,"MX27","MEX",2839456.43464366
0,27,2004,"MX27","MEX",2839456.43464366
0,26,2004,"MX27","MEX",2839456.43464366
0,25,2004,"MX27","MEX",2839456.43464366
0,24,2004,"MX27","MEX",2839456.43464366
0,23,2004,"MX27","MEX",2839456.43464366
0,22,2004,"MX27","MEX",2839456.43464366
0,21,2004,"MX27","MEX",2839456.43464366
0,20,2004,"MX27","MEX",2839456.43464366
0,19,2004,"MX27","MEX",2839456.43464366
0,40,2004,"MX27","MEX",2839456.43464366
2,39,2004,"MX27","MEX",2839456.43464366
0,37,2004,"MX27","MEX",2839456.43464366
1,36,2004,"MX27","MEX",2839456.43464366
0,35,2004,"MX27","MEX",2839456.43464366
2,34,2004,"MX27","MEX",2839456.43464366
2,33,2004,"MX27","MEX",2839456.43464366
1,32,2004,"MX27","MEX",2839456.43464366
0,31,2004,"MX27","MEX",2839456.43464366
1,30,2004,"MX27","MEX",2839456.43464366
0,29,2004,"MX27","MEX",2839456.43464366
5,52,2004,"MX27","MEX",2839456.43464366
0,51,2004,"MX27","MEX",2839456.43464366
1,50,2004,"MX27","MEX",2839456.43464366
3,49,2004,"MX27","MEX",2839456.43464366
4,48,2004,"MX27","MEX",2839456.43464366
2,47,2004,"MX27","MEX",2839456.43464366
11,46,2004,"MX27","MEX",2839456.43464366
6,45,2004,"MX27","MEX",2839456.43464366
7,44,2004,"MX27","MEX",2839456.43464366
5,43,2004,"MX27","MEX",2839456.43464366
8,42,2004,"MX27","MEX",2839456.43464366
4,41,2004,"MX27","MEX",2839456.43464366
2,38,2004,"MX27","MEX",2839456.43464366
0,16,2004,"MX27","MEX",2839456.43464366
0,1,2005,"MX27","MEX",2839456.43464366
0,10,2005,"MX27","MEX",2839456.43464366
0,11,2005,"MX27","MEX",2839456.43464366
0,12,2005,"MX27","MEX",2839456.43464366
0,13,2005,"MX27","MEX",2839456.43464366
3,14,2005,"MX27","MEX",2839456.43464366
0,15,2005,"MX27","MEX",2839456.43464366
1,16,2005,"MX27","MEX",2839456.43464366
0,17,2005,"MX27","MEX",2839456.43464366
3,18,2005,"MX27","MEX",2839456.43464366
2,19,2005,"MX27","MEX",2839456.43464366
0,2,2005,"MX27","MEX",2839456.43464366
5,20,2005,"MX27","MEX",2839456.43464366
5,21,2005,"MX27","MEX",2839456.43464366
6,22,2005,"MX27","MEX",2839456.43464366
7,23,2005,"MX27","MEX",2839456.43464366
9,24,2005,"MX27","MEX",2839456.43464366
7,25,2005,"MX27","MEX",2839456.43464366
20,26,2005,"MX27","MEX",2839456.43464366
15,27,2005,"MX27","MEX",2839456.43464366
2,28,2005,"MX27","MEX",2839456.43464366
0,29,2005,"MX27","MEX",2839456.43464366
1,3,2005,"MX27","MEX",2839456.43464366
32,30,2005,"MX27","MEX",2839456.43464366
28,31,2005,"MX27","MEX",2839456.43464366
29,32,2005,"MX27","MEX",2839456.43464366
29,33,2005,"MX27","MEX",2839456.43464366
13,34,2005,"MX27","MEX",2839456.43464366
0,35,2005,"MX27","MEX",2839456.43464366
48,36,2005,"MX27","MEX",2839456.43464366
17,37,2005,"MX27","MEX",2839456.43464366
6,38,2005,"MX27","MEX",2839456.43464366
10,39,2005,"MX27","MEX",2839456.43464366
2,4,2005,"MX27","MEX",2839456.43464366
12,40,2005,"MX27","MEX",2839456.43464366
11,41,2005,"MX27","MEX",2839456.43464366
10,42,2005,"MX27","MEX",2839456.43464366
6,43,2005,"MX27","MEX",2839456.43464366
6,44,2005,"MX27","MEX",2839456.43464366
5,45,2005,"MX27","MEX",2839456.43464366
3,46,2005,"MX27","MEX",2839456.43464366
5,47,2005,"MX27","MEX",2839456.43464366
1,48,2005,"MX27","MEX",2839456.43464366
1,49,2005,"MX27","MEX",2839456.43464366
0,5,2005,"MX27","MEX",2839456.43464366
0,50,2005,"MX27","MEX",2839456.43464366
0,51,2005,"MX27","MEX",2839456.43464366
2,52,2005,"MX27","MEX",2839456.43464366
0,6,2005,"MX27","MEX",2839456.43464366
1,7,2005,"MX27","MEX",2839456.43464366
0,8,2005,"MX27","MEX",2839456.43464366
5,9,2005,"MX27","MEX",2839456.43464366
0,1,2006,"MX27","MEX",2839456.43464366
0,10,2006,"MX27","MEX",2839456.43464366
1,11,2006,"MX27","MEX",2839456.43464366
2,12,2006,"MX27","MEX",2839456.43464366
1,13,2006,"MX27","MEX",2839456.43464366
0,14,2006,"MX27","MEX",2839456.43464366
0,15,2006,"MX27","MEX",2839456.43464366
0,16,2006,"MX27","MEX",2839456.43464366
0,17,2006,"MX27","MEX",2839456.43464366
0,18,2006,"MX27","MEX",2839456.43464366
0,19,2006,"MX27","MEX",2839456.43464366
0,2,2006,"MX27","MEX",2839456.43464366
2,20,2006,"MX27","MEX",2839456.43464366
0,21,2006,"MX27","MEX",2839456.43464366
0,22,2006,"MX27","MEX",2839456.43464366
3,23,2006,"MX27","MEX",2839456.43464366
1,24,2006,"MX27","MEX",2839456.43464366
0,25,2006,"MX27","MEX",2839456.43464366
2,26,2006,"MX27","MEX",2839456.43464366
0,27,2006,"MX27","MEX",2839456.43464366
2,28,2006,"MX27","MEX",2839456.43464366
3,29,2006,"MX27","MEX",2839456.43464366
0,3,2006,"MX27","MEX",2839456.43464366
0,30,2006,"MX27","MEX",2839456.43464366
0,31,2006,"MX27","MEX",2839456.43464366
6,32,2006,"MX27","MEX",2839456.43464366
1,33,2006,"MX27","MEX",2839456.43464366
5,34,2006,"MX27","MEX",2839456.43464366
5,35,2006,"MX27","MEX",2839456.43464366
9,36,2006,"MX27","MEX",2839456.43464366
8,37,2006,"MX27","MEX",2839456.43464366
22,38,2006,"MX27","MEX",2839456.43464366
21,39,2006,"MX27","MEX",2839456.43464366
1,4,2006,"MX27","MEX",2839456.43464366
7,40,2006,"MX27","MEX",2839456.43464366
10,41,2006,"MX27","MEX",2839456.43464366
4,42,2006,"MX27","MEX",2839456.43464366
3,43,2006,"MX27","MEX",2839456.43464366
6,44,2006,"MX27","MEX",2839456.43464366
6,45,2006,"MX27","MEX",2839456.43464366
5,46,2006,"MX27","MEX",2839456.43464366
1,47,2006,"MX27","MEX",2839456.43464366
6,48,2006,"MX27","MEX",2839456.43464366
2,49,2006,"MX27","MEX",2839456.43464366
1,5,2006,"MX27","MEX",2839456.43464366
0,50,2006,"MX27","MEX",2839456.43464366
3,51,2006,"MX27","MEX",2839456.43464366
0,52,2006,"MX27","MEX",2839456.43464366
0,6,2006,"MX27","MEX",2839456.43464366
0,7,2006,"MX27","MEX",2839456.43464366
0,8,2006,"MX27","MEX",2839456.43464366
0,9,2006,"MX27","MEX",2839456.43464366
0,1,2007,"MX27","MEX",2839456.43464366
0,10,2007,"MX27","MEX",2839456.43464366
0,11,2007,"MX27","MEX",2839456.43464366
0,12,2007,"MX27","MEX",2839456.43464366
2,13,2007,"MX27","MEX",2839456.43464366
5,14,2007,"MX27","MEX",2839456.43464366
1,15,2007,"MX27","MEX",2839456.43464366
4,16,2007,"MX27","MEX",2839456.43464366
2,17,2007,"MX27","MEX",2839456.43464366
5,18,2007,"MX27","MEX",2839456.43464366
6,19,2007,"MX27","MEX",2839456.43464366
0,2,2007,"MX27","MEX",2839456.43464366
8,20,2007,"MX27","MEX",2839456.43464366
2,21,2007,"MX27","MEX",2839456.43464366
2,22,2007,"MX27","MEX",2839456.43464366
8,23,2007,"MX27","MEX",2839456.43464366
5,24,2007,"MX27","MEX",2839456.43464366
6,25,2007,"MX27","MEX",2839456.43464366
5,26,2007,"MX27","MEX",2839456.43464366
10,27,2007,"MX27","MEX",2839456.43464366
12,28,2007,"MX27","MEX",2839456.43464366
4,29,2007,"MX27","MEX",2839456.43464366
0,3,2007,"MX27","MEX",2839456.43464366
14,30,2007,"MX27","MEX",2839456.43464366
29,31,2007,"MX27","MEX",2839456.43464366
16,32,2007,"MX27","MEX",2839456.43464366
42,33,2007,"MX27","MEX",2839456.43464366
30,34,2007,"MX27","MEX",2839456.43464366
44,35,2007,"MX27","MEX",2839456.43464366
54,36,2007,"MX27","MEX",2839456.43464366
64,37,2007,"MX27","MEX",2839456.43464366
88,38,2007,"MX27","MEX",2839456.43464366
104,39,2007,"MX27","MEX",2839456.43464366
0,4,2007,"MX27","MEX",2839456.43464366
97,40,2007,"MX27","MEX",2839456.43464366
142,41,2007,"MX27","MEX",2839456.43464366
141,42,2007,"MX27","MEX",2839456.43464366
93,43,2007,"MX27","MEX",2839456.43464366
61,44,2007,"MX27","MEX",2839456.43464366
40,45,2007,"MX27","MEX",2839456.43464366
62,46,2007,"MX27","MEX",2839456.43464366
50,47,2007,"MX27","MEX",2839456.43464366
149,48,2007,"MX27","MEX",2839456.43464366
101,49,2007,"MX27","MEX",2839456.43464366
2,5,2007,"MX27","MEX",2839456.43464366
69,50,2007,"MX27","MEX",2839456.43464366
55,51,2007,"MX27","MEX",2839456.43464366
0,52,2007,"MX27","MEX",2839456.43464366
0,6,2007,"MX27","MEX",2839456.43464366
3,7,2007,"MX27","MEX",2839456.43464366
2,8,2007,"MX27","MEX",2839456.43464366
6,9,2007,"MX27","MEX",2839456.43464366
0,1,2008,"MX27","MEX",2839456.43464366
4,10,2008,"MX27","MEX",2839456.43464366
17,11,2008,"MX27","MEX",2839456.43464366
3,12,2008,"MX27","MEX",2839456.43464366
6,13,2008,"MX27","MEX",2839456.43464366
4,14,2008,"MX27","MEX",2839456.43464366
3,15,2008,"MX27","MEX",2839456.43464366
18,16,2008,"MX27","MEX",2839456.43464366
19,17,2008,"MX27","MEX",2839456.43464366
11,18,2008,"MX27","MEX",2839456.43464366
2,19,2008,"MX27","MEX",2839456.43464366
0,2,2008,"MX27","MEX",2839456.43464366
12,20,2008,"MX27","MEX",2839456.43464366
7,21,2008,"MX27","MEX",2839456.43464366
13,22,2008,"MX27","MEX",2839456.43464366
10,23,2008,"MX27","MEX",2839456.43464366
11,24,2008,"MX27","MEX",2839456.43464366
15,25,2008,"MX27","MEX",2839456.43464366
30,26,2008,"MX27","MEX",2839456.43464366
32,27,2008,"MX27","MEX",2839456.43464366
3,3,2008,"MX27","MEX",2839456.43464366
28,32,2008,"MX27","MEX",2839456.43464366
14,33,2008,"MX27","MEX",2839456.43464366
24,34,2008,"MX27","MEX",2839456.43464366
35,35,2008,"MX27","MEX",2839456.43464366
18,36,2008,"MX27","MEX",2839456.43464366
28,37,2008,"MX27","MEX",2839456.43464366
46,38,2008,"MX27","MEX",2839456.43464366
19,39,2008,"MX27","MEX",2839456.43464366
9,4,2008,"MX27","MEX",2839456.43464366
22,40,2008,"MX27","MEX",2839456.43464366
23,41,2008,"MX27","MEX",2839456.43464366
28,42,2008,"MX27","MEX",2839456.43464366
27,43,2008,"MX27","MEX",2839456.43464366
34,44,2008,"MX27","MEX",2839456.43464366
24,45,2008,"MX27","MEX",2839456.43464366
